id,image_path,emotion,caption,valence,arousal
1004,edited_image/unsplash_human/excitement/h48eaWQT11w_Colorful balloons flying  .jpg,excitement,"Two people walk hand-in-hand across a snowy plain, backs to viewer, under a pale sky. Vibrant hot air balloons--pink, yellow, orange--float whimsically above. Cozy puffer jackets contrast with the cold. Soft, diffused light. Joyful, adventurous, serene winter wonderland.",1.756247878074646,0.16164815425872803
1005,edited_image/unsplash_human/excitement/N0CHU5PVzDM_Football players running  .jpg,excitement,"A soccer player leaps dramatically at night, catching a glowing moon. Teammates sprint below on a grassy field under starry skies. Dynamic motion blur, vibrant red uniforms, high contrast lighting. Magical, surreal, athletic excitement. Forest backdrop. Cinematic, dreamlike, awe-inspiring.",1.1775351762771606,2.312277674674988
1006,edited_image/unsplash_human/excitement/iRaeBSeh4uQ_Skateboarding mid-air tricks  .jpg,excitement,"Dynamic urban skate scene: one skater glides under concrete archway, another airborne mid-trick. Strong diagonal shadows cut through bright daylight. Classic stone building backdrop. High contrast, gritty textures. Action frozen with motion blur. Excitement radiates from daring stunts and bold composition.",-0.06632262468338013,2.2497239112854004
1007,edited_image/unsplash_human/excitement/oUPUZ99RVQ8_Skydiving.jpg,excitement,"A thrill-seeker leaps from a snowy mountain peak, arms outstretched, face ecstatic. Below, icy blue lakes and jagged cliffs stretch under a clear sky. Vibrant red gear contrasts with stark whites and deep blues. Dynamic motion, crisp textures, high contrast, and exhilarating energy capture the adrenaline rush of extreme adventure.",1.1315181255340576,2.3942084312438965
1008,edited_image/unsplash_human/excitement/nDZdzlakTiQ_Soccer players  .jpg,excitement,"Close-up of hands juggling two soccer balls on a vibrant green field. Blurred goals in background. High contrast, bright daylight. Dynamic motion blur. Exciting, energetic theme. Focus on texture of balls and skin. Symbol of passion, skill, and sport.",0.9445116519927979,1.4810872077941895
1009,edited_image/unsplash_human/excitement/i5Qoi2OYPzo_Dolphins jumping ocean.jpg,excitement,"Dolphins leap in vibrant blue ocean, arcs of spray catching sunlight. Dynamic motion, sleek bodies gliding through water. Deep blue gradient background, crisp contrast. Joyful, free, wild. Captures exhilaration of marine life in motion.",1.686012625694275,1.442394733428955
1010,edited_image/unsplash_human/excitement/FjvIsYAqoic_Rodeo.jpg,excitement,"A powerful chestnut horse stands proudly in a rodeo arena, muscles taut, mane flowing. Crowd blurred in background, cheering. Warm, golden lighting highlights its glossy coat. Dynamic composition, shallow depth of field. Symbol of wild spirit and competition. Excitement radiates from its focused gaze and poised stance.",0.3281729221343994,1.606411099433899
1011,edited_image/unsplash_human/excitement/4gjN6dZn_LI_Racing motorcycles  .jpg,excitement,"Night motorcycle ride, streaks of red and orange light trails, glowing headlights cutting through darkness. Riders poised on asphalt road, motion blur conveying speed and adrenaline. Dramatic contrast, gritty texture, cinematic tone. Freedom, thrill, and raw energy captured in dynamic composition.",0.8676609992980957,1.5572086572647095
1012,edited_image/unsplash_human/excitement/r593e2EAyHg_Soccer players  .jpg,excitement,"Children play soccer on a winding forest road, vibrant red jerseys contrasting with lush green trees. Dynamic motion blur captures their energy. Overcast sky casts soft, dramatic lighting. Wet asphalt reflects muted tones. Excitement radiates through joyful movement and natural wilderness backdrop.",1.105821132659912,2.0751668214797974
1013,edited_image/unsplash_human/excitement/cQvo-8yW-zI_Skateboarding mid-air tricks  .jpg,excitement,"Dynamic night skateboarding action shot: skater mid-air, arms outstretched, against vibrant city lights. Long exposure trails streak golden sparks. Urban skyline backdrop, glowing neon, wet pavement reflections. High contrast, energetic motion blur, thrilling urban adventure theme.",1.2926069498062134,2.2265599966049194
1014,edited_image/unsplash_human/excitement/jxG54Kyo7WQ_Racing motorcycles  .jpg,excitement,"Three motorcycles poised on a giant blue surfboard on a sunlit beach, riders in gear, ocean waves in distance. Warm golden hour lighting, gritty sand texture, bold contrast, adventurous theme. Evokes thrill, freedom, and daring spirit.",0.5003961324691772,1.2267533540725708
1015,edited_image/unsplash_human/excitement/W50G-QtjZgQ_Surfing ocean waves  .jpg,excitement,"A surfer rides a turquoise ocean wave under bright sun, spray flying, body low and focused. Dynamic water textures ripple around, contrasting deep blues with white foam. High-angle view captures thrilling motion, evoking adrenaline and freedom against the vast, sparkling sea.",0.8467884063720703,2.2507370710372925
1016,edited_image/unsplash_human/excitement/h-40pu5qr8A_Singer  .jpg,excitement,"A joyful girl laughs with arms wide in a golden wheat field under a dramatic blue sky. Sunlight glows warmly, contrasting with deep clouds. Her dynamic pose and bright expression convey pure exhilaration. Textured stalks sway slightly, capturing motion and freedom in a vibrant, uplifting scene.",1.8038960695266724,1.0190463066101074
1017,edited_image/unsplash_human/excitement/gtabImSzH-g_Snow skiing.jpg,excitement,"A lone skier carves through powder snow atop a snowy peak, dwarfed by vast clouds beneath a deep blue sky. Dynamic motion, crisp contrast, and exhilarating isolation evoke adventure. Snow spray trails behind, capturing the thrill of high-altitude descent.",0.9908316135406494,2.613885283470154
1018,edited_image/unsplash_human/excitement/8Ei1HAyKgrc_Soccer players  .jpg,excitement,"Misty dawn on a vibrant green soccer field, players in red jerseys dynamically chasing balls. Dramatic gray sky looms over forested hills. Sharp contrast between fog, vivid grass, and athletic motion. Intense focus, blurred motion trails, and bold colors amplify the thrill of the game.",0.4447932243347168,2.12888503074646
1019,edited_image/unsplash_human/excitement/5AyUHeSnxz8_Snow skiing.jpg,excitement,"A dachshund in a red snowsuit skiing down a snowy slope, eyes wide with thrill, skis gliding, snow spraying. Bright winter sun, crisp white backdrop, bare trees. Dynamic motion blur, joyful expression. Pure winter adventure.",1.1444967985153198,1.9410098791122437
1020,edited_image/unsplash_human/excitement/eDvcl8d1jnE_Skateboarding mid-air tricks  .jpg,excitement,"Vibrant orange skate ramps curve dynamically under bright sun. Skaters mid-air, limbs extended, exuding thrill. Palm trees and green patches contrast with concrete. Sharp shadows, vivid colors, motion blur. Exciting, high-energy urban skate park scene.",0.9453091621398926,2.448196291923523
1021,edited_image/unsplash_human/excitement/vSZLXMwUGBg_Marathon running event  .jpg,excitement,"Two runners in vibrant pink sprint across a colossal tiger's sleeping form, illuminated by dramatic, low-key lighting. Motion blur trails their legs, contrasting with the tiger's stillness. Jungle greens and bold stripes create intense visual tension. Thrilling, surreal, and adrenaline-fueled.",0.09024524688720703,1.409409999847412
1022,edited_image/unsplash_human/excitement/prd5CXMsD68_Snow skiing.jpg,excitement,"Aerial view of a skier carving through powder snow, leaving a crisp white trail. Vibrant blue-tinted forest below, textured with frost. Dynamic motion blur emphasizes speed. High contrast, cool tones evoke winter adrenaline. Exciting, immersive, and breathtaking mountain descent.",0.5830975770950317,2.3950306177139282
1023,edited_image/unsplash_human/excitement/3HlgJNdnD7I_Kicking rugby ball  .jpg,excitement,"A lone soccer ball rests on a vast, misty green field, framed by distant rolling hills under a hazy sky. Wild grass sways in foreground. Minimalist, serene yet charged with potential energy. Soft, muted tones contrast with the ball's bold pattern. Evokes quiet anticipation before a thrilling kick.",-0.3656179904937744,0.004850149154663086
1024,edited_image/unsplash_human/excitement/sGj-tKS1L6Q_Skateboarding mid-air tricks  .jpg,excitement,"A skateboarder mid-air, arms outstretched, above a forest trail. Red hoodie contrasts with green pine trees. Dynamic motion blur. Sunlight filters through canopy. Concrete path below. Exciting, adventurous, nature-meets-action. High contrast, vibrant tones.",0.8463199138641357,2.244361996650696
1025,edited_image/unsplash_human/excitement/8SOKuMj4PgI_Motocross racing.jpg,excitement,"Two motocross riders roar through a dramatic, sunlit rock canyon arch, dust swirling behind them. Bold colors contrast rugged textures. Dynamic composition, intense focus, and adrenaline-fueled motion capture the thrill of extreme off-road adventure under a clear blue sky.",0.7175338268280029,1.9603757858276367
1026,edited_image/unsplash_human/excitement/l8xc8tXJ8-E_Marathon running event  .jpg,excitement,"Two runners in vibrant pink gear sprint through a sun-dappled forest glen, grasses swaying, trees arching overhead. Golden light pierces the canopy, casting dynamic shadows. Their focused strides and forward lean convey exhilarating energy. Moody contrast, rich textures, motion blur hints at speed. Nature's wild beauty meets human determination.",1.0637258291244507,2.272530198097229
1027,edited_image/unsplash_human/excitement/a9REIVP16lk_Snow skiing.jpg,excitement,"A lone skier descends a vast, snow-blanketed mountain slope under crisp, bright blue light. Powdered snow sprays beneath skis, capturing motion. Minimalist composition, cool tones, and serene yet exhilarating atmosphere evoke winter adventure and freedom against a majestic, untouched alpine backdrop.",0.95118248462677,2.2467827796936035
1028,edited_image/unsplash_human/excitement/Up86yr8gM54_Skateboarding mid-air tricks  .jpg,excitement,"A skateboarder mid-air, carving down a curved ramp inside a vast greenhouse. Lush green plants surround them under a glass roof. Dynamic motion blur, natural daylight, and vibrant contrast create thrilling energy. The skater's focused expression and outstretched arms convey adrenaline-fueled excitement.",0.6930935382843018,1.5456948280334473
1029,edited_image/unsplash_human/excitement/2cu1mv6QCTI_Softball game  .jpg,excitement,"Golden retriever in vibrant green field, tongue out, eyes gleaming with playful energy. Soft fur, bright sunlight, blurred background of sports netting. Dynamic, joyful pose. Warm tones, crisp focus on face. Evokes excitement, adventure, and pure canine delight.",1.703113317489624,0.6507117748260498
1030,edited_image/unsplash_human/excitement/cZO2xyaR2Jk_Kids playing soccer  .jpg,excitement,"Soccer players in red jerseys dribble and chase a ball through a surreal, snow-dusted forest. Tall pine trees frame the scene, casting soft shadows. Vibrant green grass contrasts with white snow. Dynamic motion blur on the ball and players adds energy. Moody, cinematic lighting enhances the thrilling, unexpected atmosphere.",-0.028900623321533203,1.771647334098816
1031,edited_image/unsplash_human/excitement/Uw1vPzQj1Gc_Surfing ocean waves  .jpg,excitement,"Vibrant turquoise ocean waves crash with dynamic energy under bright, clear skies. Foamy white crests contrast against deep blue water, creating a thrilling, immersive seascape. Sunlight glints on textured surfaces, enhancing motion and excitement. Pure, exhilarating coastal adventure captured in vivid, high-contrast tones.",1.1460596323013306,1.6277167797088623
1032,edited_image/unsplash_human/excitement/Ze2Pcm-G1hg_Snow skiing.jpg,excitement,"Aerial view of snowboarders carving down a snowy slope, with ocean waves crashing below. Vibrant turquoise water contrasts with white snow. Dynamic motion blur, crisp lighting, adventurous spirit. Skiers in action, leaning into turns. High contrast, exhilarating winter sports scene.",0.46962618827819824,1.8667863607406616
